id,name,annotation
b2296,G_b2296,"OrderedDict([('asap', 'ABE-0007579'), ('ecogene', 'EG10027'), ('ncbigene', '946775'), ('ncbigi', 'gi:16130231'), ('uniprot', 'P0A6A3')])"
b3633,G_b3633,"OrderedDict([('asap', 'ABE-0011873'), ('ecogene', 'EG10520'), ('ncbigene', '949048'), ('ncbigi', 'gi:16131504'), ('uniprot', 'P0AC75')])"
b0174,G_b0174,"OrderedDict([('asap', 'ABE-0000595'), ('ecogene', 'EG13329'), ('ncbigene', '944874'), ('ncbigi', 'gi:16128167'), ('uniprot', 'P60472')])"
b0524,G_b0524,"OrderedDict([('asap', 'ABE-0001804'), ('ecogene', 'EG12666'), ('ncbigene', '949053'), ('ncbigi', 'gi:16128508'), ('uniprot', 'P43341')])"
b0182,G_b0182,"OrderedDict([('asap', 'ABE-0000620'), ('ecogene', 'EG10546'), ('ncbigene', '944838'), ('ncbigi', 'gi:16128175'), ('uniprot', 'P10441')])"
b0915,G_b0915,"OrderedDict([('asap', 'ABE-0003115'), ('ecogene', 'EG11409'), ('ncbigene', '945526'), ('ncbigi', 'gi:16128882'), ('uniprot', 'P27300')])"
b2781,G_b2781,"OrderedDict([('asap', 'ABE-0009117'), ('ecogene', 'EG10572'), ('ncbigene', '947254'), ('ncbigi', 'gi:16130688'), ('uniprot', 'P0AEY3')])"
b0099,G_b0099,"OrderedDict([('asap', 'ABE-0000346'), ('ecogene', 'EG10626'), ('ncbigene', '944824'), ('ncbigi', 'gi:16128092'), ('uniprot', 'P08337')])"
b0160,G_b0160,"OrderedDict([('asap', 'ABE-0000548'), ('ecogene', 'EG10225'), ('ncbigene', '947177'), ('ncbigi', 'gi:16128153'), ('uniprot', 'P15723')])"
b0073,G_b0073,"OrderedDict([('asap', 'ABE-0000265'), ('ecogene', 'EG11577'), ('ncbigene', '944798'), ('ncbigi', 'gi:90111082'), ('uniprot', 'P30125')])"
b1800,G_b1800,"OrderedDict([('asap', 'ABE-0005991'), ('ecogene', 'EG13507'), ('ncbigene', '946319'), ('ncbigi', 'gi:16129754'), ('uniprot', 'P76251')])"
b0523,G_b0523,"OrderedDict([('asap', 'ABE-0001796'), ('ecogene', 'EG10793'), ('ncbigene', '949031'), ('ncbigi', 'gi:16128507'), ('uniprot', 'P0AG18')])"
b1131,G_b1131,"OrderedDict([('asap', 'ABE-0003810'), ('ecogene', 'EG11314'), ('ncbigene', '945695'), ('ncbigi', 'gi:16129094'), ('uniprot', 'P0AB89')])"
b2407,G_b2407,"OrderedDict([('asap', 'ABE-0007927'), ('ecogene', 'EG20250'), ('ncbigene', '946878'), ('ncbigi', 'gi:16130333'), ('uniprot', 'P45563')])"
b2235,G_b2235,"OrderedDict([('asap', 'ABE-0007386'), ('ecogene', 'EG10661'), ('ncbigene', '946732'), ('ncbigi', 'gi:16130170'), ('uniprot', 'P69924')])"
b3781,G_b3781,"OrderedDict([('asap', 'ABE-0012357'), ('ecogene', 'EG11031'), ('ncbigene', '948289'), ('ncbigi', 'gi:67005950'), ('uniprot', 'P0AA25')])"
b2582,G_b2582,"OrderedDict([('asap', 'ABE-0008501'), ('ecogene', 'EG11887'), ('ncbigene', '947062'), ('ncbigi', 'gi:16130507'), ('uniprot', 'P0AGG4')])"
b2234,G_b2234,"OrderedDict([('asap', 'ABE-0007383'), ('ecogene', 'EG10660'), ('ncbigene', '946612'), ('ncbigi', 'gi:16130169'), ('uniprot', 'P00452')])"
b2827,G_b2827,"OrderedDict([('asap', 'ABE-0009268'), ('ecogene', 'EG11002'), ('ncbigene', '949035'), ('ncbigi', 'gi:16130731'), ('uniprot', 'P0A884')])"
b1238,G_b1238,"OrderedDict([('asap', 'ABE-0004157'), ('ecogene', 'EG10994'), ('ncbigene', '945834'), ('ncbigi', 'gi:16129199'), ('uniprot', 'P23331')])"
b3639,G_b3639,"OrderedDict([('asap', 'ABE-0011896'), ('ecogene', 'EG10004'), ('ncbigene', '949047'), ('ncbigi', 'gi:90111624'), ('uniprot', 'P0ABQ0')])"
b1232,G_b1232,"OrderedDict([('asap', 'ABE-0004138'), ('ecogene', 'EG11819'), ('ncbigene', '945827'), ('ncbigi', 'gi:16129193'), ('uniprot', 'P37051')])"
b1851,G_b1851,"OrderedDict([('asap', 'ABE-0006166'), ('ecogene', 'EG10257'), ('ncbigene', '946362'), ('ncbigi', 'gi:16129804'), ('uniprot', 'P0ADF6')])"
b1693,G_b1693,"OrderedDict([('asap', 'ABE-0005653'), ('ecogene', 'EG10076'), ('ncbigene', '946210'), ('ncbigi', 'gi:16129649'), ('uniprot', 'P05194')])"
b4146,G_b4146,"OrderedDict([('asap', 'ABE-0013580'), ('ecogene', 'EG12473'), ('ncbigene', '948662'), ('ncbigi', 'gi:16131971'), ('uniprot', 'P39280')])"
b1004,G_b1004,"OrderedDict([('asap', 'ABE-0003392'), ('ecogene', 'EG11540'), ('ncbigene', '947263'), ('ncbigi', 'gi:16128970'), ('uniprot', 'P0A8G6')])"
b3713,G_b3713,"OrderedDict([('asap', 'ABE-0012146'), ('ecogene', 'EG11723'), ('ncbigene', '948225'), ('ncbigi', 'gi:16131581'), ('uniprot', 'P0AGE6')])"
b1109,G_b1109,"OrderedDict([('asap', 'ABE-0003746'), ('ecogene', 'EG10649'), ('ncbigene', '946792'), ('ncbigi', 'gi:16129072'), ('uniprot', 'P00393')])"
b0046,G_b0046,"OrderedDict([('asap', 'ABE-0000159'), ('ecogene', 'EG11568'), ('ncbigene', '944767'), ('ncbigi', 'gi:16128040'), ('uniprot', 'P0A754')])"
b3236,G_b3236,"OrderedDict([('asap', 'ABE-0010613'), ('ecogene', 'EG10576'), ('ncbigene', '947854'), ('ncbigi', 'gi:16131126'), ('uniprot', 'P61889')])"
b1612,G_b1612,"OrderedDict([('asap', 'ABE-0005392'), ('ecogene', 'EG10356'), ('ncbigene', '946826'), ('ncbigi', 'gi:16129570'), ('uniprot', 'P0AC33')])"
b1611,G_b1611,"OrderedDict([('asap', 'ABE-0005380'), ('ecogene', 'EG10358'), ('ncbigene', '946147'), ('ncbigi', 'gi:16129569'), ('uniprot', 'P05042')])"
b4122,G_b4122,"OrderedDict([('asap', 'ABE-0013501'), ('ecogene', 'EG10357'), ('ncbigene', '948642'), ('ncbigi', 'gi:16131948'), ('uniprot', 'P14407')])"
b1638,G_b1638,"OrderedDict([('asap', 'ABE-0005482'), ('ecogene', 'EG11487'), ('ncbigene', '946806'), ('ncbigi', 'gi:16129596'), ('uniprot', 'P0AFI7')])"
b0907,G_b0907,"OrderedDict([('asap', 'ABE-0003093'), ('ecogene', 'EG10946'), ('ncbigene', '945527'), ('ncbigi', 'gi:16128874'), ('uniprot', 'P23721')])"
b1210,G_b1210,"OrderedDict([('asap', 'ABE-0004064'), ('ecogene', 'EG10427'), ('ncbigene', '945777'), ('ncbigi', 'gi:16129173'), ('uniprot', 'P0A6X1')])"
b3429,G_b3429,"OrderedDict([('asap', 'ABE-0011200'), ('ecogene', 'EG10377'), ('ncbigene', '947932'), ('ncbigi', 'gi:16131303'), ('uniprot', 'P0A6U8')])"
b3428,G_b3428,"OrderedDict([('asap', 'ABE-0011198'), ('ecogene', 'EG10380'), ('ncbigene', '947931'), ('ncbigi', 'gi:16131302'), ('uniprot', 'P0AC86')])"
b3417,G_b3417,"OrderedDict([('asap', 'ABE-0011154'), ('ecogene', 'EG10560'), ('ncbigene', '947922'), ('ncbigi', 'gi:49176351'), ('uniprot', 'P00490')])"
b0428,G_b0428,"OrderedDict([('asap', 'ABE-0001484'), ('ecogene', 'EG10182'), ('ncbigene', '945073'), ('ncbigi', 'gi:16128413'), ('uniprot', 'P0AEA5')])"
b0120,G_b0120,"OrderedDict([('asap', 'ABE-0000416'), ('ecogene', 'EG10962'), ('ncbigene', '947719'), ('ncbigi', 'gi:16128113'), ('uniprot', 'P0A7F6')])"
b2937,G_b2937,"OrderedDict([('asap', 'ABE-0009632'), ('ecogene', 'EG10960'), ('ncbigene', '947715'), ('ncbigi', 'gi:16130838'), ('uniprot', 'P60651')])"
b4117,G_b4117,"OrderedDict([('asap', 'ABE-0013483'), ('ecogene', 'EG11501'), ('ncbigene', '948638'), ('ncbigi', 'gi:221800782'), ('uniprot', 'P28629')])"
b3172,G_b3172,"OrderedDict([('asap', 'ABE-0010428'), ('ecogene', 'EG10068'), ('ncbigene', '947590'), ('ncbigi', 'gi:16131063'), ('uniprot', 'P0A6E4')])"
b3958,G_b3958,"OrderedDict([('asap', 'ABE-0012964'), ('ecogene', 'EG10065'), ('ncbigene', '948455'), ('ncbigi', 'gi:16131796'), ('uniprot', 'P11446')])"
b0121,G_b0121,"OrderedDict([('asap', 'ABE-0000418'), ('ecogene', 'EG10963'), ('ncbigene', '947726'), ('ncbigi', 'gi:16128114'), ('uniprot', 'P09158')])"
b0154,G_b0154,"OrderedDict([('asap', 'ABE-0000529'), ('ecogene', 'EG10432'), ('ncbigene', '946892'), ('ncbigi', 'gi:16128147'), ('uniprot', 'P23893')])"
b0918,G_b0918,"OrderedDict([('asap', 'ABE-0003122'), ('ecogene', 'EG10519'), ('ncbigene', '945539'), ('ncbigi', 'gi:16128885'), ('uniprot', 'P04951')])"
b4322,G_b4322,"OrderedDict([('asap', 'ABE-0014173'), ('ecogene', 'EG11066'), ('ncbigene', '947082'), ('ncbigi', 'gi:16132143'), ('uniprot', 'P24215')])"
b3091,G_b3091,"OrderedDict([('asap', 'ABE-0010164'), ('ecogene', 'EG12734'), ('ncbigene', '947603'), ('ncbigi', 'gi:16130986'), ('uniprot', 'P42604')])"
b3092,G_b3092,"OrderedDict([('asap', 'ABE-0010167'), ('ecogene', 'EG12737'), ('ncbigene', '947599'), ('ncbigi', 'gi:16130987'), ('uniprot', 'P0A8G3')])"
b3176,G_b3176,"OrderedDict([('asap', 'ABE-0010439'), ('ecogene', 'EG11553'), ('ncbigene', '947692'), ('ncbigi', 'gi:16131066'), ('uniprot', 'P31120')])"
b3730,G_b3730,"OrderedDict([('asap', 'ABE-0012201'), ('ecogene', 'EG11198'), ('ncbigene', '948246'), ('ncbigi', 'gi:16131598'), ('uniprot', 'P0ACC7')])"
b3189,G_b3189,"OrderedDict([('asap', 'ABE-0010479'), ('ecogene', 'EG11358'), ('ncbigene', '947703'), ('ncbigi', 'gi:16131079'), ('uniprot', 'P0A749')])"
b3967,G_b3967,"OrderedDict([('asap', 'ABE-0012989'), ('ecogene', 'EG11204'), ('ncbigene', '948467'), ('ncbigi', 'gi:90111671'), ('uniprot', 'P22634')])"
b3786,G_b3786,"OrderedDict([('asap', 'ABE-0012372'), ('ecogene', 'EG11451'), ('ncbigene', '944789'), ('ncbigi', 'gi:49176409'), ('uniprot', 'P27828')])"
b2323,G_b2323,"OrderedDict([('asap', 'ABE-0007675'), ('ecogene', 'EG10274'), ('ncbigene', '946799'), ('ncbigi', 'gi:16130258'), ('uniprot', 'P0A953')])"
b2232,G_b2232,"OrderedDict([('asap', 'ABE-0007374'), ('ecogene', 'EG11143'), ('ncbigene', '946607'), ('ncbigi', 'gi:16130167'), ('uniprot', 'P17993')])"
b0593,G_b0593,"OrderedDict([('asap', 'ABE-0002047'), ('ecogene', 'EG10261'), ('ncbigene', '945511'), ('ncbigi', 'gi:16128576'), ('uniprot', 'P0AEJ2')])"
b0142,G_b0142,"OrderedDict([('asap', 'ABE-0000491'), ('ecogene', 'EG11374'), ('ncbigene', '948792'), ('ncbigi', 'gi:16128135'), ('uniprot', 'P26281')])"
b3634,G_b3634,"OrderedDict([('asap', 'ABE-0011875'), ('ecogene', 'EG11190'), ('ncbigene', '947386'), ('ncbigi', 'gi:16131505'), ('uniprot', 'P0A6I6')])"
b0394,G_b0394,"OrderedDict([('asap', 'ABE-0001372'), ('ecogene', 'EG11288'), ('ncbigene', '949086'), ('ncbigi', 'gi:90111128'), ('uniprot', 'P23917')])"
b0173,G_b0173,"OrderedDict([('asap', 'ABE-0000592'), ('ecogene', 'EG12715'), ('ncbigene', '945019'), ('ncbigi', 'gi:16128166'), ('uniprot', 'P45568')])"
b3843,G_b3843,"OrderedDict([('asap', 'ABE-0012557'), ('ecogene', 'EG11396'), ('ncbigene', '948326'), ('ncbigi', 'gi:16131689'), ('uniprot', 'P0AAB4')])"
b0477,G_b0477,"OrderedDict([('asap', 'ABE-0001655'), ('ecogene', 'EG11102'), ('ncbigene', '946584'), ('ncbigi', 'gi:16128461'), ('uniprot', 'P0AEW6')])"
b1302,G_b1302,"OrderedDict([('asap', 'ABE-0004380'), ('ecogene', 'EG13187'), ('ncbigene', '945446'), ('ncbigi', 'gi:16129263'), ('uniprot', 'P50457')])"
b2662,G_b2662,"OrderedDict([('asap', 'ABE-0008760'), ('ecogene', 'EG10361'), ('ncbigene', '948067'), ('ncbigi', 'gi:16130576'), ('uniprot', 'P22256')])"
b1525,G_b1525,"OrderedDict([('asap', 'ABE-0005092'), ('ecogene', 'EG13817'), ('ncbigene', '947440'), ('ncbigi', 'gi:90111288'), ('uniprot', 'P76149')])"
b4139,G_b4139,"OrderedDict([('asap', 'ABE-0013551'), ('ecogene', 'EG10095'), ('ncbigene', '948658'), ('ncbigi', 'gi:90111690'), ('uniprot', 'P0AC38')])"
b2797,G_b2797,"OrderedDict([('asap', 'ABE-0009172'), ('ecogene', 'EG11623'), ('ncbigene', '947262'), ('ncbigi', 'gi:16130704'), ('uniprot', 'P30744')])"
b3117,G_b3117,"OrderedDict([('asap', 'ABE-0010249'), ('ecogene', 'EG10990'), ('ncbigene', '947633'), ('ncbigi', 'gi:16131010'), ('uniprot', 'P0AGF6')])"
b1814,G_b1814,"OrderedDict([('asap', 'ABE-0006039'), ('ecogene', 'EG10930'), ('ncbigene', '946331'), ('ncbigi', 'gi:16129768'), ('uniprot', 'P16095')])"
b4471,G_b4471,"OrderedDict([('asap', 'ABE-0174101'), ('ecogene', 'EG12756'), ('ncbigene', '2847724'), ('ncbigi', 'gi:49176314'), ('uniprot', 'P42630')])"
b3616,G_b3616,"OrderedDict([('asap', 'ABE-0011830'), ('ecogene', 'EG10993'), ('ncbigene', '948139'), ('ncbigi', 'gi:16131487'), ('uniprot', 'P07913')])"
b3589,G_b3589,"OrderedDict([('asap', 'ABE-0011725'), ('ecogene', 'EG12293'), ('ncbigene', '948102'), ('ncbigi', 'gi:49176377'), ('uniprot', 'P37686')])"
b3774,G_b3774,"OrderedDict([('asap', 'ABE-0012331'), ('ecogene', 'EG10495'), ('ncbigene', '948286'), ('ncbigi', 'gi:16131632'), ('uniprot', 'P05793')])"
b2316,G_b2316,"OrderedDict([('asap', 'ABE-0007648'), ('ecogene', 'EG10217'), ('ncbigene', '946796'), ('ncbigi', 'gi:16130251'), ('uniprot', 'P0A9Q5')])"
b3255,G_b3255,"OrderedDict([('asap', 'ABE-0010675'), ('ecogene', 'EG10275'), ('ncbigene', '947758'), ('ncbigi', 'gi:16131143'), ('uniprot', 'P0ABD8')])"
b0185,G_b0185,"OrderedDict([('asap', 'ABE-0000630'), ('ecogene', 'EG11647'), ('ncbigene', '944895'), ('ncbigi', 'gi:16128178'), ('uniprot', 'P0ABD5')])"
b3256,G_b3256,"OrderedDict([('asap', 'ABE-0010677'), ('ecogene', 'EG10276'), ('ncbigene', '947761'), ('ncbigi', 'gi:16131144'), ('uniprot', 'P24182')])"
b2615,G_b2615,"OrderedDict([('asap', 'ABE-0008603'), ('ecogene', 'EG12192'), ('ncbigene', '947092'), ('ncbigi', 'gi:16130534'), ('uniprot', 'P0A7B3')])"
b2265,G_b2265,"OrderedDict([('asap', 'ABE-0007485'), ('ecogene', 'EG12362'), ('ncbigene', '946712'), ('ncbigi', 'gi:90111411'), ('uniprot', 'P38051')])"
b2261,G_b2261,"OrderedDict([('asap', 'ABE-0007473'), ('ecogene', 'EG11532'), ('ncbigene', '946734'), ('ncbigi', 'gi:16130196'), ('uniprot', 'P29208')])"
b0596,G_b0596,"OrderedDict([('asap', 'ABE-0002054'), ('ecogene', 'EG10259'), ('ncbigene', '945284'), ('ncbigi', 'gi:16128579'), ('uniprot', 'P15047')])"
b0595,G_b0595,"OrderedDict([('asap', 'ABE-0002052'), ('ecogene', 'EG10260'), ('ncbigene', '946178'), ('ncbigi', 'gi:16128578'), ('uniprot', 'P0ADI4')])"
b3583,G_b3583,"OrderedDict([('asap', 'ABE-0011702'), ('ecogene', 'EG12287'), ('ncbigene', '948099'), ('ncbigi', 'gi:16131454'), ('uniprot', 'P37680')])"
b0061,G_b0061,"OrderedDict([('asap', 'ABE-0000209'), ('ecogene', 'EG10055'), ('ncbigene', '945294'), ('ncbigi', 'gi:16128055'), ('uniprot', 'P08203')])"
b4198,G_b4198,"OrderedDict([('asap', 'ABE-0013734'), ('ecogene', 'EG12498'), ('ncbigene', '948711'), ('ncbigi', 'gi:16132020'), ('uniprot', 'P39306')])"
b4374,G_b4374,"OrderedDict([('asap', 'ABE-0014344'), ('ecogene', 'EG12115'), ('ncbigene', '948899'), ('ncbigi', 'gi:16132192'), ('uniprot', 'P0A8Y1')])"
b0675,G_b0675,"OrderedDict([('asap', 'ABE-0002296'), ('ecogene', 'EG10634'), ('ncbigene', '945283'), ('ncbigi', 'gi:16128651'), ('uniprot', 'P0AF24')])"
b2361,G_b2361,"OrderedDict([('asap', 'ABE-0007791'), ('ecogene', 'EG14140'), ('ncbigene', '946834'), ('ncbigi', 'gi:90111424'), ('uniprot', 'P76514')])"
b2291,G_b2291,"OrderedDict([('asap', 'ABE-0007563'), ('ecogene', 'EG14102'), ('ncbigene', '946771'), ('ncbigi', 'gi:16130226'), ('uniprot', 'P76491')])"
b1651,G_b1651,"OrderedDict([('asap', 'ABE-0005520'), ('ecogene', 'EG13421'), ('ncbigene', '946161'), ('ncbigi', 'gi:16129609'), ('uniprot', 'P0AC81')])"
b0766,G_b0766,"OrderedDict([('asap', 'ABE-0002607'), ('ecogene', 'EG11239'), ('ncbigene', '945372'), ('ncbigi', 'gi:16128734'), ('uniprot', 'P21829')])"
b3826,G_b3826,"OrderedDict([('asap', 'ABE-0012500'), ('ecogene', 'EG11470'), ('ncbigene', '2847768'), ('ncbigi', 'gi:49176424'), ('uniprot', 'P27848')])"
b0758,G_b0758,"OrderedDict([('asap', 'ABE-0002573'), ('ecogene', 'EG10366'), ('ncbigene', '945357'), ('ncbigi', 'gi:16128726'), ('uniprot', 'P09148')])"
b0420,G_b0420,"OrderedDict([('asap', 'ABE-0001461'), ('ecogene', 'EG13612'), ('ncbigene', '945060'), ('ncbigi', 'gi:16128405'), ('uniprot', 'P77488')])"
b1208,G_b1208,"OrderedDict([('asap', 'ABE-0004056'), ('ecogene', 'EG11294'), ('ncbigene', '945774'), ('ncbigi', 'gi:16129171'), ('uniprot', 'P62615')])"
b2746,G_b2746,"OrderedDict([('asap', 'ABE-0009013'), ('ecogene', 'EG11816'), ('ncbigene', '945057'), ('ncbigi', 'gi:16130653'), ('uniprot', 'P62617')])"
b3526,G_b3526,"OrderedDict([('asap', 'ABE-0011519'), ('ecogene', 'EG12253'), ('ncbigene', '948041'), ('ncbigi', 'gi:90111606'), ('uniprot', 'P37647')])"
b3565,G_b3565,"OrderedDict([('asap', 'ABE-0011639'), ('ecogene', 'EG11074'), ('ncbigene', '948141'), ('ncbigi', 'gi:16131436'), ('uniprot', 'P00944')])"
b2048,G_b2048,"OrderedDict([('asap', 'ABE-0006788'), ('ecogene', 'EG10162'), ('ncbigene', '946574'), ('ncbigi', 'gi:16129988'), ('uniprot', 'P24175')])"
b4015,G_b4015,"OrderedDict([('asap', 'ABE-0013128'), ('ecogene', 'EG10022'), ('ncbigene', '948517'), ('ncbigi', 'gi:16131841'), ('uniprot', 'P0A9G6')])"
b2904,G_b2904,"OrderedDict([('asap', 'ABE-0009534'), ('ecogene', 'EG10371'), ('ncbigene', '947393'), ('ncbigi', 'gi:16130806'), ('uniprot', 'P0A6T9')])"
b0116,G_b0116,"OrderedDict([('asap', 'ABE-0000404'), ('ecogene', 'EG10543'), ('ncbigene', '944854'), ('ncbigi', 'gi:16128109'), ('uniprot', 'P0A9P0')])"
b2905,G_b2905,"OrderedDict([('asap', 'ABE-0009536'), ('ecogene', 'EG11442'), ('ncbigene', '947390'), ('ncbigi', 'gi:16130807'), ('uniprot', 'P27248')])"
b2903,G_b2903,"OrderedDict([('asap', 'ABE-0009531'), ('ecogene', 'EG11810'), ('ncbigene', '947394'), ('ncbigi', 'gi:16130805'), ('uniprot', 'P33195')])"
b0261,G_b0261,"OrderedDict([('asap', 'ABE-0000895'), ('ecogene', 'EG13343'), ('ncbigene', '946143'), ('ncbigi', 'gi:16128246'), ('uniprot', 'Q47690')])"
b0759,G_b0759,"OrderedDict([('asap', 'ABE-0002575'), ('ecogene', 'EG10362'), ('ncbigene', '945354'), ('ncbigi', 'gi:49176045'), ('uniprot', 'P09147')])"
b0344,G_b0344,"OrderedDict([('asap', 'ABE-0001183'), ('ecogene', 'EG10527'), ('ncbigene', '945006'), ('ncbigi', 'gi:16128329'), ('uniprot', 'P00722')])"
b4239,G_b4239,"OrderedDict([('asap', 'ABE-0013870'), ('ecogene', 'EG11402'), ('ncbigene', '948762'), ('ncbigi', 'gi:16132061'), ('uniprot', 'P28904')])"
b3956,G_b3956,"OrderedDict([('asap', 'ABE-0012950'), ('ecogene', 'EG10756'), ('ncbigene', '948457'), ('ncbigi', 'gi:16131794'), ('uniprot', 'P00864')])"
b0822,G_b0822,"OrderedDict([('asap', 'ABE-0002807'), ('ecogene', 'EG13327'), ('ncbigene', '945432'), ('ncbigi', 'gi:16128790'), ('uniprot', 'P75792')])"
b2540,G_b2540,"OrderedDict([('asap', 'ABE-0008359'), ('ecogene', 'EG13458'), ('ncbigene', '947015'), ('ncbigi', 'gi:16130465'), ('uniprot', 'P0ABW0')])"
b2538,G_b2538,"OrderedDict([('asap', 'ABE-0008355'), ('ecogene', 'EG13456'), ('ncbigene', '946998'), ('ncbigi', 'gi:16130463'), ('uniprot', 'P0ABR5')])"
b2539,G_b2539,"OrderedDict([('asap', 'ABE-0008357'), ('ecogene', 'EG13457'), ('ncbigene', '946997'), ('ncbigi', 'gi:16130464'), ('uniprot', 'Q47140')])"
b2542,G_b2542,"OrderedDict([('asap', 'ABE-0008363'), ('ecogene', 'EG13460'), ('ncbigene', '945427'), ('ncbigi', 'gi:16130467'), ('uniprot', 'P77650')])"
b2541,G_b2541,"OrderedDict([('asap', 'ABE-0008361'), ('ecogene', 'EG13459'), ('ncbigene', '945346'), ('ncbigi', 'gi:16130466'), ('uniprot', 'P0CI31')])"
b0616,G_b0616,"OrderedDict([('asap', 'ABE-0002122'), ('ecogene', 'EG13542'), ('ncbigene', '945406'), ('ncbigi', 'gi:90111153'), ('uniprot', 'P0A9I1')])"
b0617,G_b0617,"OrderedDict([('asap', 'ABE-0002124'), ('ecogene', 'EG13543'), ('ncbigene', '945415'), ('ncbigi', 'gi:16128600'), ('uniprot', 'P69330')])"
b0614,G_b0614,"OrderedDict([('asap', 'ABE-0002116'), ('ecogene', 'EG13540'), ('ncbigene', '949084'), ('ncbigi', 'gi:16128597'), ('uniprot', 'P0A6G5')])"
b0615,G_b0615,"OrderedDict([('asap', 'ABE-0002119'), ('ecogene', 'EG13541'), ('ncbigene', '945230'), ('ncbigi', 'gi:16128598'), ('uniprot', 'P75726')])"
b2052,G_b2052,"OrderedDict([('asap', 'ABE-0006801'), ('ecogene', 'EG11788'), ('ncbigene', '946563'), ('ncbigi', 'gi:16129992'), ('uniprot', 'P32055')])"
b1636,G_b1636,"OrderedDict([('asap', 'ABE-0005475'), ('ecogene', 'EG13940'), ('ncbigene', '946162'), ('ncbigi', 'gi:16129594'), ('uniprot', 'P77150')])"
b1277,G_b1277,"OrderedDict([('asap', 'ABE-0004285'), ('ecogene', 'EG11331'), ('ncbigene', '945763'), ('ncbigi', 'gi:16129238'), ('uniprot', 'P0A7I7')])"
b2752,G_b2752,"OrderedDict([('asap', 'ABE-0009029'), ('ecogene', 'EG10186'), ('ncbigene', '947217'), ('ncbigi', 'gi:16130659'), ('uniprot', 'P21156')])"
b2751,G_b2751,"OrderedDict([('asap', 'ABE-0009026'), ('ecogene', 'EG10194'), ('ncbigene', '947219'), ('ncbigi', 'gi:16130658'), ('uniprot', 'P23845')])"
b2799,G_b2799,"OrderedDict([('asap', 'ABE-0009177'), ('ecogene', 'EG10351'), ('ncbigene', '947273'), ('ncbigi', 'gi:345452723'), ('uniprot', 'P0A9S1')])"
b3902,G_b3902,"OrderedDict([('asap', 'ABE-0012731'), ('ecogene', 'EG11866'), ('ncbigene', '948401'), ('ncbigi', 'gi:16131742'), ('uniprot', 'P32169')])"
b2705,G_b2705,"OrderedDict([('asap', 'ABE-0008896'), ('ecogene', 'EG10971'), ('ncbigene', '948937'), ('ncbigi', 'gi:16130612'), ('uniprot', 'P05707')])"
b2091,G_b2091,"OrderedDict([('asap', 'ABE-0006924'), ('ecogene', 'EG12417'), ('ncbigene', '946598'), ('ncbigi', 'gi:16130029'), ('uniprot', 'P0A9S3')])"
b3137,G_b3137,"OrderedDict([('asap', 'ABE-0010307'), ('ecogene', 'EG12768'), ('ncbigene', '947644'), ('ncbigi', 'gi:16131029'), ('uniprot', 'P0AB74')])"
b2096,G_b2096,"OrderedDict([('asap', 'ABE-0006938'), ('ecogene', 'EG12419'), ('ncbigene', '946636'), ('ncbigi', 'gi:90111384'), ('uniprot', 'P0C8J6')])"
b3132,G_b3132,"OrderedDict([('asap', 'ABE-0010295'), ('ecogene', 'EG12763'), ('ncbigene', '947637'), ('ncbigi', 'gi:16131024'), ('uniprot', 'P0C8K0')])"
b2095,G_b2095,"OrderedDict([('asap', 'ABE-0006934'), ('ecogene', 'EG12418'), ('ncbigene', '946641'), ('ncbigi', 'gi:16130033'), ('uniprot', 'P0C8J8')])"
b4323,G_b4323,"OrderedDict([('asap', 'ABE-0014175'), ('ecogene', 'EG20248'), ('ncbigene', '946795'), ('ncbigi', 'gi:16132144'), ('uniprot', 'P39160')])"
b1521,G_b1521,"OrderedDict([('asap', 'ABE-0005076'), ('ecogene', 'EG11065'), ('ncbigene', '945542'), ('ncbigi', 'gi:49176119'), ('uniprot', 'P0A6L7')])"
b3385,G_b3385,"OrderedDict([('asap', 'ABE-0011058'), ('ecogene', 'EG11871'), ('ncbigene', '947895'), ('ncbigi', 'gi:16131263'), ('uniprot', 'P32662')])"
b0507,G_b0507,"OrderedDict([('asap', 'ABE-0001754'), ('ecogene', 'EG11583'), ('ncbigene', '945394'), ('ncbigi', 'gi:16128491'), ('uniprot', 'P0AEP7')])"
b3061,G_b3061,"OrderedDict([('asap', 'ABE-0010050'), ('ecogene', 'EG11168'), ('ncbigene', '947565'), ('ncbigi', 'gi:16130957'), ('uniprot', 'P05847')])"
b3062,G_b3062,"OrderedDict([('asap', 'ABE-0010052'), ('ecogene', 'EG11169'), ('ncbigene', '947568'), ('ncbigi', 'gi:16130958'), ('uniprot', 'P0AC35')])"
b3126,G_b3126,"OrderedDict([('asap', 'ABE-0010276'), ('ecogene', 'EG10016'), ('ncbigene', '947630'), ('ncbigi', 'gi:16131018'), ('uniprot', 'P23522')])"
b1095,G_b1095,"OrderedDict([('asap', 'ABE-0003705'), ('ecogene', 'EG12606'), ('ncbigene', '946665'), ('ncbigi', 'gi:16129058'), ('uniprot', 'P0AAI5')])"
b1054,G_b1054,"OrderedDict([('asap', 'ABE-0003574'), ('ecogene', 'EG10464'), ('ncbigene', '946216'), ('ncbigi', 'gi:16129017'), ('uniprot', 'P0ACV0')])"
b1855,G_b1855,"OrderedDict([('asap', 'ABE-0006185'), ('ecogene', 'EG10614'), ('ncbigene', '945143'), ('ncbigi', 'gi:16129808'), ('uniprot', 'P24205')])"
