,fluxes,kcat,MW,kcat_MW,equ
ECOAH1_num1,0.0,43149.264552,77.0722,559.8551040712475,3hbcoa_c --> b2coa_c + h2o_c
ECOAH2_num1,0.0,48500.51292,77.0722,629.2867326999879,3hhcoa_c --> h2o_c + hx2coa_c
ECOAH3_num1,0.0,44125.787664,77.0722,572.5253420039911,3hocoa_c --> h2o_c + oc2coa_c
UGLT,0.0,67891.373892,79.2914,856.2261971916249,gal1p_c + udpg_c --> g1p_c + udpgal_c
DXPS,0.0010447261545663883,3960.000000000001,135.2339,29.28259852004564,g3p_c + h_c + pyr_c --> co2_c + dxyl5p_c
CDPMEK,0.0008803706466522401,4680.0,61.8507,75.66607976950948,4c2me_c + atp_c --> 2p4c2me_c + adp_c + h_c
MECDPS,0.0008803706466522401,324.0,50.6926,6.391465420988468,2p4c2me_c --> 2mecdp_c + cmp_c
DDGLK,0.0,171581.330736,33.9624,5052.096752172991,2ddglcn_c + atp_c --> 2ddg6p_c + adp_c + h_c
XYLI2,0.0,37166.122692,198.968,186.79447294037232,glc__D_c --> fru_c
PMANM,0.0,28985.116752,50.4626,574.3880963723628,man1p_c --> man6p_c
ICL,0.0,58476.22074,190.0863,307.6298541241531,icit_c --> glx_c + succ_c
GLYCL,0.0,36542.313396,364.0876,100.3668166562113,gly_c + nad_c + thf_c --> co2_c + mlthf_c + nadh_c + nh4_c
CMPN,0.0,,,,cmp_c + h2o_c --> csn_c + r5p_c
HCYSMT,0.0,39542.547456,33.4228,1183.1009806479408,amet_c + hcys__L_c --> ahcys_c + h_c + met__L_c
UDPG4E,0.0,13617.8128944,74.5302,182.71536765499087,udpg_c --> udpgal_c
LACZ,0.0,74153.44238400001,465.9314,159.15098742862148,h2o_c + lcts_c --> gal_c + glc__D_c
TRE6PH,0.0,31368.0744648,63.8377,491.3722528349236,h2o_c + tre6p_c --> g6p_c + glc__D_c
XYLI1,0.0,23950.648206,198.968,120.37437279361504,xyl__D_c --> xylu__D_c
PPC,1.0907077402412901,165600.0,396.2504,417.9175591999402,co2_c + h2o_c + pep_c --> h_c + oaa_c + pi_c
ALDD4,0.0,,,,btal_c + h2o_c + nad_c --> but_c + 2.0 h_c + nadh_c
G3PT_num1,0.0,9873.8253288,30.4128,324.6601867897727,glyc3p_c + h2o_c --> glyc_c + pi_c
CINNDO,0.0,34531.8373224,126.9954,271.91407974147097,cinnm_c + h_c + nadh_c + o2_c --> cenchddd_c + nad_c
DHPPD,0.0,16735.640126399998,28.4996,587.2236847675055,cechddd_c + nad_c --> dhpppn_c + h_c + nadh_c
DHCIND,0.0,14890.464406800002,28.4996,522.4797683756965,cenchddd_c + nad_c --> dhcinnm_c + h_c + nadh_c
CITL,0.0,144633.90985199998,614.1003,235.5216401164435,cit_c --> ac_c + oaa_c
GOFUCR,0.0,10022.3023932,72.2823,138.65500119946375,gdpofuc_c + h_c + nadph_c --> gdpfuc_c + nadp_c
PYDXK_num1,0.0,9301.0448556,61.6948,150.75897572566893,atp_c + pydx_c --> adp_c + h_c + pydx5p_c
GTPCII2,0.0001643555079141482,432.0,43.672,9.891921597362154,gtp_c + 3.0 h2o_c --> 25drapp_c + for_c + 2.0 h_c + ppi_c
URIC,0.0,,,,2.0 h2o_c + o2_c + urate_c --> alltn_c + co2_c + h2o2_c
SADT2,0.0911996184071956,102441.80628,350.9871,291.8677247112501,atp_c + gtp_c + h2o_c + so4_c --> aps_c + gdp_c + pi_c + ppi_c
LCARS,0.0,12525.2068248,81.0267,154.58122846913423,h_c + lald__L_c + nadh_c --> 12ppd__S_c + nad_c
ALCD19_num1,0.0,66988.944936,141.5183,473.35888670228513,glyald_c + h_c + nadh_c --> glyc_c + nad_c
RMPA,0.0,25917.5420028,120.582,214.9370718913271,rml1p_c --> dhap_c + lald__L_c
SBTPD,0.0,16357.7590092,111.4315,146.79654325033763,nad_c + sbt6p_c --> f6p_c + h_c + nadh_c
PFK_2,0.0,28729.9706508,139.3682,206.1443761977266,atp_c + tag6p__D_c --> adp_c + h_c + tagdp__D_c
GLTPD,0.0,22429.0450836,74.7803,299.9325368258753,galt1p_c + nad_c --> h_c + nadh_c + tag6p__D_c
TGBPA_num1,0.0,31362.7678812,172.3671,181.95333031187505,tagdp__D_c --> dhap_c + g3p_c
MANAO,0.0,42550.179408,53.5802,794.1399884285614,mana_c + nad_c --> fruur_c + h_c + nadh_c
TAGURr,0.0,28666.3497336,54.8083,523.0293538314452,altrn_c + nad_c --> h_c + nadh_c + tagur_c
PGLYCP,0.0,10590.8458824,27.3892,386.679635856469,2pglyc_c + h2o_c --> glyclt_c + pi_c
GLXCL,0.0,50871.83922,129.4635,392.9434877011667,2.0 glx_c + h_c --> 2h3oppan_c + co2_c
TARTD,0.0,40271.467896,110.826,363.3756329381193,tartr__L_c --> h2o_c + oaa_c
GLCRAL,0.0,24765.1175952,164.305,150.72650007729524,5dh4dglc_c --> 2h3oppan_c + pyr_c
KAS14_num1,0.0,9362.983381200002,85.2266,109.85987216667098,acACP_c + h_c + malACP_c --> ACP_c + actACP_c + co2_c
EDTXS1,0.0,12691.7564868,35.4068,358.45533871459725,ddcaACP_c + kdo2lipid4_c --> ACP_c + kdo2lipid4L_c
EDTXS2,0.0,22707.3875616,37.4104,606.9806139896926,kdo2lipid4L_c + myrsACP_c --> ACP_c + lipa_c
EDTXS3,0.0,16672.680234,35.4934,469.7402963367837,hdeACP_c + kdo2lipid4_c --> ACP_c + kdo2lipid4p_c
EDTXS4,0.0,63673.517448,37.4104,1702.0271755447682,kdo2lipid4p_c + myrsACP_c --> ACP_c + lipa_cold_c
EX_tmao_e,0.0,,,,tmao_e --> 
NNDPR,0.0008394660247269304,1656.0,65.5241,25.27314377458065,2.0 h_c + prpp_c + quln_c --> co2_c + nicrnt_c + ppi_c
HACD4_num1,0.0,38552.38416,159.1878,242.18177624164665,3odcoa_c + h_c + nadh_c --> 3hdcoa_c + nad_c
HACD7_num1,0.0,34363.0920204,77.0722,445.8558600948202,3ohdcoa_c + h_c + nadh_c --> 3hhdcoa_c + nad_c
AACPS1,0.0,9300.0854844,89.3395,104.09824864029906,ACP_c + atp_c + ttdca_c --> amp_c + myrsACP_c + ppi_c
SDPDS,0.13669845584135729,1540800.0,82.538,18667.7651505973,h2o_c + sl26da_c --> 26dap_LL_c + succ_c
DMSOR1_num1,0.0,51527.575512,233.0425,221.1080618857076,dmso_c + mql8_c --> dms_c + h2o_c + mqn8_c
DKGLCNR2y,0.0,17120.400569999998,70.791,241.8443102936814,25dkglcn_c + h_c + nadph_c --> 5dglcn_c + nadp_c
2DGULRy,0.0,19562.4162288,70.791,276.3404419883884,2dhguln_c + h_c + nadph_c --> idon__L_c + nadp_c
RZ5PP,0.0,14207.1653772,23.3085,609.5272272861832,5prdmbz_c + h2o_c --> pi_c + rdmbzi_c
NTD9_num1,0.0,9725.196348,20.2554,480.1285754909801,gmp_c + h2o_c --> gsn_c + pi_c
NTD10,0.0,9327.137796,26.9004,346.7285912477138,h2o_c + xmp_c --> pi_c + xtsn_c
ADPT,0.0002480073023010486,10116.3236976,39.7178,254.70503647231212,ade_c + prpp_c --> amp_c + ppi_c
ADK1,0.9255197679944173,111600.0,23.586,4731.62045281099,amp_c + atp_c --> 2.0 adp_c
OCTDPS,8.21777539570741e-05,1080.0,70.4339,15.33352547565874,frdp_c + 5.0 ipdp_c --> octdp_c + 5.0 ppi_c
EX_26dap__M_e,0.0,,,,26dap__M_e --> 
EX_acnam_e,0.0,,,,acnam_e --> 
EX_amp_e,0.0,,,,amp_e --> 
EX_dha_e,0.0,,,,dha_e --> 
EX_fuc__L_e,0.0,,,,fuc__L_e --> 
EX_glyald_e,0.0,,,,glyald_e --> 
AACPS2,0.0,9300.0826116,89.3395,104.09821648430984,ACP_c + atp_c + ttdcea_c --> amp_c + ppi_c + tdeACP_c
AACPS3,0.0,20818.4973336,89.3395,233.0267947951354,ACP_c + atp_c + hdca_c --> amp_c + palmACP_c + ppi_c
AACPS4,0.0,19801.4710104,89.3395,221.64295759882248,ACP_c + atp_c + hdcea_c --> amp_c + hdeACP_c + ppi_c
EX_rmn_e,0.0,,,,rmn_e --> 
EX_ttdca_e,0.0,,,,ttdca_e --> 
AMANK,0.0,18940.1892084,29.6439,638.9236641737423,acmana_c + atp_c --> acmanap_c + adp_c + h_c
EX_glyclt_e,0.0,,,,glyclt_e --> 
EX_g6p_e,0.0,,,,g6p_e --> 
EX_2ddglcn_e,0.0,,,,2ddglcn_e --> 
EX_galct__D_e,0.0,,,,galct__D_e --> 
EX_idon__L_e,0.0,,,,idon__L_e --> 
EX_indole_e,0.0,,,,indole_e --> 
EX_3hcinnm_e,0.0,,,,3hcinnm_e --> 
EX_acmana_e,0.0,,,,acmana_e --> 
EX_galur_e,0.0,,,,galur_e --> 
EX_but_e,0.0,,,,but_e --> 
EX_cbl1_e,0.0,,,,cbl1_e --> 
ACNML,0.0,22534.1909424,130.3739,172.8428078196633,acnam_c --> acmana_c + pyr_c
CAT_num1,0.0,190740.270204,336.6504,566.582633509421,2.0 h2o2_c --> 2.0 h2o_c + o2_c
SERASr,0.0,58615.064136,141.991,412.8083057095168,atp_c + h_c + ser__L_c --> ppi_c + seramp_c
DMSOR2,0.0,94768.540272,144.0938,657.6864533519139,2dmmql8_c + dmso_c --> 2dmmq8_c + dms_c + h2o_c
ACMAMUT,0.0,20034.1925388,27.9282,717.3463574021955,uacmamu_c + unaga_c --> h_c + udp_c + unagamu_c
DDGALK,0.0,25598.3255244,31.3736,815.9192927939414,2dh3dgal_c + atp_c --> 2dh3dgal6p_c + adp_c + h_c
AB6PGH_num1,0.0,42497.061408,53.1613,799.3984610609598,arbt6p_c + h2o_c --> g6p_c + hqn_c
AMALT1,0.0,57278.029752,78.5035,729.623898959919,malt_c + malttr_c --> glc__D_c + maltttr_c
MLTP2,0.0,27243.3634668,181.0448,150.4785747328838,malthx_c + pi_c --> g1p_c + maltpt_c
PACCOAL,0.0,21124.0937268,48.9529,431.5187399888465,atp_c + coa_c + pac_c --> amp_c + phaccoa_c + ppi_c
GP4GH,0.0,10828.7474652,31.2967,346.0028522240364,gp4g_c + h2o_c --> 2.0 gdp_c + 2.0 h_c
ACGAMT,0.0,10386.8451828,81.9145,126.8010569899102,uacgam_c + udcpp_c --> ump_c + unaga_c
AADDGT,0.0,231887.77365600003,40.6396,5705.9561033081045,dtdp4aaddg_c + unagamu_c --> dtdp_c + h_c + unagamuf_c
EX_gbbtn_e,0.0,,,,gbbtn_e --> 
EX_tma_e,0.0,,,,tma_e --> 
GMHEPK,0.0,1502082.99396,102.1012,14711.707540753683,atp_c + gmhep7p_c --> adp_c + gmhep17bp_c + h_c
EX_malttr_e,0.0,,,,malttr_e --> 
TRE6PS,0.0,26430.1729452,53.6112,492.9972271689498,g6p_c + udpg_c --> h_c + tre6p_c + udp_c
UDCPDP_num1,0.0,15096.386152799998,29.0213,520.1829743257538,h2o_c + udcpdp_c --> h_c + pi_c + udcpp_c
TREH,0.0,19724.518926,63.6967,309.663121103605,h2o_c + tre_c --> 2.0 glc__D_c
CYTK1,0.06670143497530173,86400.0,24.7463,3491.431042216412,atp_c + cmp_c --> adp_c + cdp_c
CYTK2,0.0,25750.1017152,24.7463,1040.563709128233,atp_c + dcmp_c --> adp_c + dcdp_c
GK1,0.08963197641018482,151200.0,47.1854,3204.381016161779,atp_c + gmp_c --> adp_c + gdp_c
HACD1_num1,0.0,38780.618328,159.1878,243.61551782234568,aacoa_c + h_c + nadh_c --> 3hbcoa_c + nad_c
HACD2_num1,0.0,39035.142144,159.1878,245.21440803880697,3ohcoa_c + h_c + nadh_c --> 3hhcoa_c + nad_c
EX_hdcea_e,0.0,,,,hdcea_e --> 
ACACCT_num1,0.0,27123.738894,92.9717,291.7418837560247,acac_c + accoa_c --> aacoa_c + ac_c
BUTCT,0.0,46897.97526,92.9717,504.4328033154175,accoa_c + but_c --> ac_c + btcoa_c
2DGULRx,0.0,20094.4938024,70.791,283.85661740051705,2dhguln_c + h_c + nadh_c --> idon__L_c + nad_c
G1PTT_num1,0.0,10400.1490008,130.7742,79.52752913648105,dttp_c + g1p_c + h_c --> dtdpglu_c + ppi_c
TDPGDH_num1,0.0,24678.1040076,39.7538,620.7734608414793,dtdpglu_c --> dtdp4d6dg_c + h2o_c
UDPGALM,0.0,651626.1936,42.9659,15166.124615101744,udpgal_c --> udpgalfur_c
TDPDRE,0.0,18583.9109568,21.2701,873.7105588032027,dtdp4d6dg_c --> dtdp4d6dm_c
TDPDRR,0.0,14288.3124372,32.6941,437.0303032412576,dtdp4d6dm_c + h_c + nadph_c --> dtdprmn_c + nadp_c
G3PD6,0.0,29478.2532336,148.4235,198.6090695449171,glyc3p_c + mqn8_c --> dhap_c + mql8_c
ALLTN,0.0,150250.763412,198.4064,757.2878869431631,alltn_c + h2o_c --> alltt_c + h_c
UAPGR,0.01024015886528778,154800.0,37.851,4089.7202187524767,h_c + nadph_c + uaccg_c --> nadp_c + uamr_c
NDPK7_num1,0.0,9921.0209256,23.586,420.6317699313152,atp_c + dcdp_c --> adp_c + dctp_c
AOBUTDs,0.0,,,,2aobut_c + h_c --> aact_c + co2_c
GLYAT,0.0,10460.2788396,86.2341,121.3009568094292,accoa_c + gly_c --> 2aobut_c + coa_c
ADNUC,0.0,45598.686588,32.5608,1400.4166540134147,adn_c + h2o_c --> ade_c + rib__D_c
GMHEPPA,0.0,283427.04726,21.2942,13310.058478834611,gmhep17bp_c + h2o_c --> gmhep1p_c + pi_c
S7PI,0.0,32534.6772024,83.259,390.7646885309696,s7p_c --> gmhep7p_c
TRPS3,0.020947220036690414,35739.907218,143.4143,249.20741668020557,3ig3p_c --> g3p_c + indole_c
CRNBTCT,0.0,21541.3236144,90.2535,238.67577007429077,bbtcoa_c + crn_c --> crncoa_c + gbbtn_c
CRNCBCT,0.0,22065.2700048,90.2535,244.48104510960795,crn_c + ctbtcoa_c --> crncoa_c + ctbt_c
CRNCDH,0.0,39436.119972,28.1902,1398.9301236599954,crncoa_c --> ctbtcoa_c + h2o_c
FADRx,0.00029701914658924534,1090800.0,26.242,41566.95373828214,fad_c + h_c + nadh_c --> fadh2_c + nad_c
GTPDPK,0.0,21923.859366,83.8756,261.3854251534416,atp_c + gtp_c --> amp_c + gdptp_c + h_c
NADN,0.0,,,,h2o_c + nad_c --> adprib_c + h_c + ncam_c
NDPK2_num1,0.14707864854746877,24602.1421464,23.586,1043.0824279827018,atp_c + udp_c --> adp_c + utp_c
NDPK3_num1,0.0,17317.196812799997,61.8538,279.96981289427646,atp_c + cdp_c --> adp_c + ctp_c
NDPK4_num1,0.00964243547103498,12739.5992916,23.586,540.1339477486646,atp_c + dtdp_c --> adp_c + dttp_c
FCLT_num1,8.21777539570741e-05,9524.0366892,33.0523,288.1504975205961,fe2_c + ppp9_c --> 2.0 h_c + pheme_c
HBZOPT,8.21777539570741e-05,9461.0360196,32.5118,291.00314407691974,4hbz_c + octdp_c --> 3ophb_c + ppi_c
PNTK,0.0002483758124083998,972.0,72.7196,13.366410156271488,atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c
DPCOAK,0.0002483758124083998,2304.0,22.6217,101.84910948337216,atp_c + dpcoa_c --> adp_c + coa_c + h_c
HETZK,0.0,11542.7660184,54.6783,211.1032350749749,4mhetz_c + atp_c --> 4mpetz_c + adp_c + h_c
KDOPS,0.014339465300348284,2592.0,123.3308,21.01664790952463,ara5p_c + h2o_c + pep_c --> kdo8p_c + pi_c
KDOPP,0.014339465300348284,36000.0,79.9884,450.06525946262207,h2o_c + kdo8p_c --> kdo_c + pi_c
AST,0.0,24033.0715776,38.4559,624.9514789044074,arg__L_c + succoa_c --> coa_c + h_c + sucarg_c
SGDS,0.0,76498.534296,35.8002,2136.818629393132,h2o_c + sucglu_c --> glu__L_c + succ_c
CYNTAH,0.0,18024.1192872,170.4884,105.72050231687317,cynt_c + 3.0 h_c + hco3_c --> 2.0 co2_c + nh4_c
GSPMDA,0.0,57857.653224,141.0639,410.1520886917206,gtspmd_c + h2o_c --> gthrd_c + spmd_c
GSPMDS,0.0,48666.399768,141.0639,344.99542241494817,atp_c + gthrd_c + spmd_c --> adp_c + gtspmd_c + h_c + pi_c
GUAD,0.0,142271.654904,50.2442,2831.60354635958,gua_c + h2o_c + h_c --> nh4_c + xan_c
TMAOR1_num1,0.0,100063.902564,144.0938,694.4358644438553,h_c + mql8_c + tmao_c --> h2o_c + mqn8_c + tma_c
TMAOR2,0.0,42205.229244,144.0938,292.90107724274054,2dmmql8_c + h_c + tmao_c --> 2dmmq8_c + h2o_c + tma_c
DGK1,0.0,9898.2875808,47.1854,209.7743704790041,atp_c + dgmp_c --> adp_c + dgdp_c
DTMPK,0.00964243547103498,64800.0,23.7831,2724.6237874793446,atp_c + dtmp_c --> adp_c + dtdp_c
NDPK1_num1,0.2911281440118393,22045.908312,23.586,934.7031422030018,atp_c + gdp_c --> adp_c + gtp_c
TRDR_num1,0.0911996184071956,36024.440868,81.0527,444.4570121414832,h_c + nadph_c + trdox_c --> nadp_c + trdrd_c
PGMT_num1,0.0,111558.851496,58.361,1911.530842446154,g1p_c --> g6p_c
FRUK,0.0,65166.150672,67.5114,965.261432469183,atp_c + f1p_c --> adp_c + fdp_c + h_c
RHCCE,0.00016509252812911285,10.8,19.4162,0.5562365447409895,rhcys_c --> dhptd_c + hcys__L_c
KG6PDC_num1,0.0,21707.1808668,47.1562,460.3250657771406,3dhgulnp_c + h_c --> co2_c + xu5p__L_c
X5PL3E_num1,0.0,240986.035692,32.0066,7529.26070535452,xu5p__L_c --> ru5p__L_c
DOGULNR,0.0,22733.5857804,73.1454,310.7999379373139,23doguln_c + h_c + nadh_c --> 3dhguln_c + nad_c
BETALDHx,0.0,18043.3770192,211.6445,85.25322897216796,betald_c + h2o_c + nad_c --> glyb_c + 2.0 h_c + nadh_c
BETALDHy,0.0,21034.4954004,211.6445,99.38597695853188,betald_c + h2o_c + nadp_c --> glyb_c + 2.0 h_c + nadph_c
MLTG3,0.0,48889.468872,69.041,708.1222588317087,h2o_c + maltpt_c --> glc__D_c + maltttr_c
DKGLCNR1_num1,0.0,10057.9245012,31.1096,323.3061338365006,25dkglcn_c + h_c + nadph_c --> 2dhguln_c + nadp_c
NADTRHD,0.0,94594.506516,412.4831,229.32941135285304,nad_c + nadph_c --> nadh_c + nadp_c
FMNRx2_num1,0.0,17654.4543744,42.5067,415.3334503595904,fmn_c + h_c + nadph_c --> fmnh2_c + nadp_c
ACPS1_num1,0.0,21613.678934400003,28.1046,769.0441754872868,apoACP_c + coa_c --> ACP_c + h_c + pap_c
EX_nmn_e,0.0,,,,nmn_e --> 
EX_urea_e,0.0,,,,urea_e --> 
GMPS2,0.0,18000.0,117.3584,153.3763241489318,atp_c + gln__L_c + h2o_c + xmp_c --> amp_c + glu__L_c + gmp_c + 2.0 h_c + ppi_c
AMPN,0.0,22311.5713668,323.9695,68.86935766113785,amp_c + h2o_c --> ade_c + r5p_c
GSNK,0.0,69004.440756,96.8976,712.1377697280428,atp_c + gsn_c --> adp_c + gmp_c + h_c
EX_f6p_e,0.0,,,,f6p_e --> 
ADCS,0.00024653326187119265,9527.5776852,71.7414,132.80445719208157,chor_c + gln__L_c --> 4adcho_c + glu__L_c
ADCL_num1,0.0,5040.0,59.4301,84.80551101209656,4adcho_c --> 4abz_c + h_c + pyr_c
DHAPT,0.0,81935.075412,360.8342,227.0712571369344,dha_c + pep_c --> dhap_c + pyr_c
EX_lac__D_e,0.0,,,,lac__D_e --> 
UMPK_num1,0.13931119250304183,42025.02012,24.7463,1698.234488388163,atp_c + ump_c --> adp_c + udp_c
DDPGALA,0.0,25821.7244856,21.3906,1207.1528842388714,2dh3dgal6p_c --> g3p_c + pyr_c
DURIK1,0.0,13012.2112788,23.4566,554.7356086900915,atp_c + duri_c --> adp_c + dump_c + h_c
UPPRT,0.0,10152.7356672,67.5998,150.18884178947275,prpp_c + ura_c --> ppi_c + ump_c
CTPS2,0.05915508499533324,39600.0,241.4966,163.9774638649157,atp_c + gln__L_c + h2o_c + utp_c --> adp_c + ctp_c + glu__L_c + 2.0 h_c + pi_c
NTD1_num1,0.0,18381.7415772,45.4161,404.7406443353789,dump_c + h2o_c --> duri_c + pi_c
NTD7_num1,0.0,9716.8293432,25.3988,382.5704105390805,amp_c + h2o_c --> adn_c + pi_c
PAPPT3,0.01024015886528778,252000.0,39.8748,6319.780914261639,udcpp_c + ugmda_c --> uagmda_c + ump_c
UAGPT3,0.01024015886528778,61200.0,37.8147,1618.4182341787716,uacgam_c + uagmda_c --> h_c + uaagmda_c + udp_c
EX_ttdcea_e,0.0,,,,ttdcea_e --> 
F6PA_num1,0.0,67194.11527200001,229.9682,292.18872553683514,f6p_c --> dha_c + g3p_c
AGMHE,0.0,38346.394536,174.4658,219.7931889000595,adphep_DD_c --> adphep_LD_c
GMHEPAT,0.0,348334.278408,102.1012,3411.657046224726,atp_c + gmhep1p_c + h_c --> adphep_DD_c + ppi_c
EX_h2s_e,0.0,,,,h2s_e --> 
EX_gthrd_e,0.0,,,,gthrd_e --> 
IDOND,0.0,19621.3609044,37.1466,528.2141812278917,5dglcn_c + h_c + nadh_c --> idon__L_c + nad_c
IDOND2,0.0,9973.965222,37.1466,268.5027760817949,5dglcn_c + h_c + nadph_c --> idon__L_c + nadp_c
GLYCLTDx_num1,0.0,20514.6863568,70.791,289.79229502055347,glx_c + h_c + nadh_c --> glyclt_c + nad_c
HPYRRy_num1,0.0,9598.2504804,35.3434,271.571226322312,h_c + hpyr_c + nadph_c --> glyc__R_c + nadp_c
ACODA,0.10900234169717875,93600.0,84.6947,1105.145894607337,acorn_c + h2o_c --> ac_c + orn_c
ADA,0.0,38158.03206,36.3975,1048.3695874716668,adn_c + h2o_c + h_c --> ins_c + nh4_c
DADA,0.0,37137.100104000005,36.3975,1020.3200797856996,dad_2_c + h2o_c + h_c --> din_c + nh4_c
ADD,0.0,96905.201868,127.4787,760.1677917016724,ade_c + h2o_c + h_c --> hxan_c + nh4_c
ADSS,0.11029654919445886,11880.0,94.6899,125.46216650350247,asp__L_c + gtp_c + imp_c --> dcamp_c + gdp_c + 2.0 h_c + pi_c
AGDC,0.0,112916.461176,163.7964,689.370835842546,acgam6p_c + h2o_c --> ac_c + gam6p_c
ASNN_num1,0.0,12284.9050788,148.509,82.72162009575177,asn__L_c + h2o_c --> asp__L_c + nh4_c
ASNS2_num1,0.08883120394673764,68400.0,73.3011,933.1374290426746,asp__L_c + atp_c + nh4_c --> amp_c + asn__L_c + h_c + ppi_c
ASPCT_num1,0.0,34791.8977548,309.2879,112.49032941411544,asp__L_c + cbp_c --> cbasp_c + h_c + pi_c
DMPPS,0.0,396.0,69.5491,5.693819186732827,h2mb4p_c + h_c + nadh_c --> dmpp_c + h2o_c + nad_c
MCOATA,0.8893401826671086,17706.542979600003,41.0567,431.2704864151284,ACP_c + malcoa_c --> coa_c + malACP_c
IPDPS,0.0008803706466522401,3096.0,69.5491,44.51531364172937,h2mb4p_c + h_c + nadh_c --> h2o_c + ipdp_c + nad_c
DAPE,0.13669845584135729,302400.0,60.4171,5005.205479905524,26dap_LL_c --> 26dap__M_c
DHDPRy,0.13669845584135729,50400.0,115.0264,438.1602832045513,23dhdp_c + h_c + nadph_c --> nadp_c + thdp_c
HSK,0.20054909662557416,291600.0,67.2473,4336.233573689948,atp_c + hom__L_c --> adp_c + h_c + phom_c
SDPTA_num1,0.0,17299.4671152,91.5493,188.96340130618148,akg_c + sl26da_c --> glu__L_c + sl2a6o_c
THRS,0.20054909662557416,14400.0,47.1138,305.6429326439387,h2o_c + phom_c --> pi_c + thr__L_c
HSST,0.05671775914478583,28800.0,71.4546,403.0531274403608,hom__L_c + succoa_c --> coa_c + suchms_c
PPNDH,0.0682720250531719,43200.0,86.2227,501.0281515192635,h_c + pphn_c --> co2_c + h2o_c + phpyr_c
DDPA_num1,0.0,140719.95882,152.0381,925.5572045428088,e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c
NMNDA,0.0,23640.8414868,35.1634,672.3138685906368,h2o_c + nmn_c --> nh4_c + nicrnt_c
NNAM,0.0,11380.4996112,23.362,487.1372147590104,h2o_c + ncam_c --> nac_c + nh4_c
P5CD,0.0,176721.46704000002,287.6303,614.4049046293107,1pyr5c_c + 2.0 h2o_c + nad_c --> glu__L_c + h_c + nadh_c
SPMDAT1,0.0,32401.6508556,87.548,370.1015540686252,accoa_c + spmd_c --> N1aspmd_c + coa_c + h_c
SPMDAT2,0.0,18678.296955600003,87.548,213.34921363823275,accoa_c + spmd_c --> coa_c + h_c + n8aspmd_c
TDPADGAT,0.0,27137.4725196,24.2204,1120.43865995607,accoa_c + dtdp4addg_c --> coa_c + dtdp4aaddg_c + h_c
MALS_num1,0.00016435550791411857,84473.14158,60.2736,1401.494876363781,accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
TRE6PP,0.0,9577.3016412,29.1753,328.26746052996884,h2o_c + tre6p_c --> pi_c + tre_c
EX_met__D_e,0.0,,,,met__D_e --> 
EX_tartr__L_e,0.0,,,,tartr__L_e --> 
EX_taur_e,0.0,,,,taur_e --> 
EX_maltpt_e,0.0,,,,maltpt_e --> 
EX_glcur_e,0.0,,,,glcur_e --> 
ADPRDP_num1,0.0,13031.0876844,42.3063,308.01766366711337,adprib_c + h2o_c --> amp_c + 2.0 h_c + r5p_c
ARAI,0.0,46557.956196,336.4439,138.38252438519467,arab__L_c --> rbl__L_c
M1PD,0.0,21414.0570372,41.139,520.5293526143075,mnl1p_c + nad_c --> f6p_c + h_c + nadh_c
G3PD2,0.0,68644.243476,72.7232,943.911206822582,glyc3p_c + nadp_c --> dhap_c + h_c + nadph_c
GALS3,0.0,27314.257644,101.3141,269.5997659160966,h2o_c + melib_c --> gal_c + glc__D_c
FCI,0.0,38459.23614,389.86,98.64883840352948,fuc__L_c --> fcl__L_c
FCLK,0.0,68205.67506,52.2587,1305.154453899542,atp_c + fcl__L_c --> adp_c + fc1p_c + h_c
FCLPA_num1,0.0,24648.80337,23.2225,1061.4190276671332,fc1p_c --> dhap_c + lald__L_c
ACCOAL_num1,0.0,16156.300716000002,72.0936,224.1017332467792,atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c
GALUi,0.0,10809.5720112,131.769,82.03425700430299,g1p_c + h_c + utp_c --> ppi_c + udpg_c
U23GAAT,0.014339465300348284,129600.0,108.1154,1198.7191463935758,3hmrsACP_c + u3hga_c --> ACP_c + h_c + u23ga_c
UAAGDS,0.01024015886528778,28800.0,53.3436,539.8960700065237,26dap__M_c + atp_c + uamag_c --> adp_c + h_c + pi_c + ugmd_c
UAMAS,0.01024015886528778,50400.0,107.2519,469.9217449760797,ala__L_c + atp_c + uamr_c --> adp_c + h_c + pi_c + uama_c
UAMAGS,0.01024015886528778,104400.0,46.9736,2222.524992761892,atp_c + glu__D_c + uama_c --> adp_c + h_c + pi_c + uamag_c
UGLYCH,0.0,91417.259448,18.1696,5031.330323617471,h2o_c + 2.0 h_c + urdglyc_c --> co2_c + glx_c + 2.0 nh4_c
OP4ENH,0.0,26173.1842956,144.4494,181.1927518951273,h2o_c + op4en_c --> 4h2opntn_c
HOPNTAL,0.0,50874.6321,36.4704,1394.9567896156884,4h2opntn_c --> acald_c + pyr_c
3HPPPNH,0.0,16534.680408,62.1857,265.8920042389167,3hpppn_c + h_c + nadh_c + o2_c --> dhpppn_c + h2o_c + nad_c
AKGDH,0.0,112697.453412,2418.391,46.6001789669247,akg_c + coa_c + nad_c --> co2_c + nadh_c + succoa_c
HPYRRx_num1,0.0,16797.0315348,35.3434,475.2522828816696,h_c + hpyr_c + nadh_c --> glyc__R_c + nad_c
